week,date,winner,loser,point_diff,year
11,2005-11-12,Hawai'i,Utah St,27,2005
11,2005-11-12,Iowa,Wisconsin,10,2005
11,2005-11-12,Iowa St,Colorado,14,2005
11,2005-11-12,Kentucky,Vanderbilt,5,2005
11,2005-11-12,Louisiana,Florida Intl,21,2005
11,2005-11-12,LSU,Alabama,3,2005
11,2005-11-12,Louisiana Tech,Idaho,3,2005
11,2005-11-12,UL Monroe,Middle Tenn,3,2005
11,2005-11-12,Maryland,North Carolina,3,2005
11,2005-11-12,Miami,Wake Forest,30,2005
11,2005-11-12,Michigan,Indiana,27,2005
11,2005-11-12,Minnesota,Michigan St,23,2005
11,2005-11-12,Missouri,Baylor,15,2005
11,2005-11-12,Nebraska,Kansas St,2,2005
11,2005-11-12,Nevada,New Mexico St,24,2005
11,2005-11-12,New Mexico,Utah,4,2005
11,2005-11-12,Notre Dame,Navy,21,2005
11,2005-11-12,Ohio St,Northwestern,41,2005
11,2005-11-12,Oklahoma,Texas A&M,6,2005
11,2005-11-12,Oklahoma St,Texas Tech,7,2005
11,2005-11-12,Oregon,Washington St,3,2005
11,2005-11-12,Pittsburgh,UConn,24,2005
11,2005-11-12,Purdue,Illinois,34,2005
11,2005-11-12,Rice,Tulane,8,2005
11,2005-11-12,San Diego St,Colorado St,20,2005
11,2005-11-12,South Carolina,Florida,8,2005
11,2005-11-12,S Florida,Syracuse,27,2005
11,2005-11-12,USC,California,25,2005
11,2005-11-12,Stanford,Oregon St,3,2005
11,2005-11-12,Tennessee,Memphis,4,2005
11,2005-11-12,Texas,Kansas,52,2005
11,2005-11-12,TCU,UNLV,48,2005
11,2005-11-12,UTEP,Texas Southern,45,2005
11,2005-11-12,Tulsa,E Carolina,32,2005
11,2005-11-12,UCLA,Arizona St,10,2005
11,2005-11-12,Virginia,Georgia Tech,10,2005
11,2005-11-12,Washington,Arizona,24,2005
11,2005-11-12,W Michigan,C Michigan,7,2005
11,2005-11-13,Houston,Southern Miss,3,2005
12,2005-11-15,Akron,Ohio,24,2005
12,2005-11-15,Bowling Green,Miami OH,28,2005
12,2005-11-16,N Illinois,Toledo,18,2005
12,2005-11-19,Air Force,New Mexico,18,2005
12,2005-11-19,UAB,UTEP,12,2005
12,2005-11-19,Arkansas,Mississippi St,34,2005
12,2005-11-19,Army,Arkansas St,28,2005
12,2005-11-19,Auburn,Alabama,10,2005
12,2005-11-19,Baylor,Oklahoma St,10,2005
12,2005-11-19,Boise St,Idaho,35,2005
12,2005-11-19,Boston College,Maryland,15,2005
12,2005-11-19,California,Stanford,24,2005
12,2005-11-19,UCF,Rice,3,2005
12,2005-11-19,C Michigan,Ball St,7,2005
12,2005-11-19,Clemson,South Carolina,4,2005
12,2005-11-19,Colorado St,UNLV,4,2005
12,2005-11-19,E Carolina,Marshall,5,2005
12,2005-11-19,E Michigan,Buffalo,24,2005
12,2005-11-19,Florida Intl,W Kentucky,3,2005
12,2005-11-19,Georgia,Kentucky,32,2005
12,2005-11-19,Georgia Tech,Miami,4,2005
12,2005-11-19,Iowa,Minnesota,24,2005
12,2005-11-19,Kansas St,Missouri,8,2005
12,2005-11-19,LSU,Mississippi,33,2005
12,2005-11-19,UL Monroe,N Texas,5,2005
12,2005-11-19,Memphis,Southern Miss,2,2005
12,2005-11-19,Navy,Temple,21,2005
12,2005-11-19,Nevada,Utah St,6,2005
12,2005-11-19,North Carolina,Duke,3,2005
12,2005-11-19,NC State,Middle Tenn,21,2005
12,2005-11-19,Northwestern,Illinois,17,2005
12,2005-11-19,Notre Dame,Syracuse,24,2005
12,2005-11-19,Ohio St,Michigan,4,2005
12,2005-11-19,Oregon,Oregon St,42,2005
12,2005-11-19,Penn St,Michigan St,9,2005
12,2005-11-19,Purdue,Indiana,27,2005
12,2005-11-19,San Diego St,Wyoming,13,2005
12,2005-11-19,San Jose St,New Mexico St,17,2005
12,2005-11-19,S Florida,Cincinnati,15,2005
12,2005-11-19,USC,Fresno St,8,2005
12,2005-11-19,SMU,Houston,5,2005
12,2005-11-19,Texas Tech,Oklahoma,2,2005
12,2005-11-19,Tulsa,Tulane,24,2005
12,2005-11-19,Utah,BYU,7,2005
12,2005-11-19,Vanderbilt,Tennessee,4,2005
12,2005-11-19,Virginia Tech,Virginia,38,2005
12,2005-11-19,Washington St,Washington,4,2005
12,2005-11-21,Miami OH,Ohio,31,2005
13,2005-11-22,Toledo,Bowling Green,3,2005
13,2005-11-23,N Illinois,W Michigan,35,2005
13,2005-11-24,Akron,Kent St,32,2005
13,2005-11-24,West Virginia,Pittsburgh,32,2005
13,2005-11-25,Arizona St,Arizona,3,2005
13,2005-11-25,LSU,Arkansas,2,2005
13,2005-11-25,Nebraska,Colorado,27,2005
13,2005-11-25,Texas,Texas A&M,11,2005
13,2005-11-25,Wisconsin,Hawai'i,17,2005
13,2005-11-26,Arkansas St,N Texas,7,2005
13,2005-11-26,Boise St,Louisiana Tech,17,2005
13,2005-11-26,UConn,S Florida,5,2005
13,2005-11-26,E Carolina,UAB,8,2005
13,2005-11-26,Florida,Florida St,27,2005
13,2005-11-26,Florida Intl,Florida Atlantic,46,2005
13,2005-11-26,Georgia,Georgia Tech,7,2005
13,2005-11-26,Houston,Rice,17,2005
13,2005-11-26,Kansas,Iowa St,3,2005
13,2005-11-26,Louisiana,UL Monroe,33,2005
13,2005-11-26,Louisville,Syracuse,24,2005
13,2005-11-26,Memphis,Marshall,23,2005
13,2005-11-26,Miami,Virginia,8,2005
13,2005-11-26,Middle Tenn,Troy,10,2005
13,2005-11-26,Mississippi St,Mississippi,21,2005
13,2005-11-26,Nevada,Fresno St,3,2005
13,2005-11-26,NC State,Maryland,6,2005
13,2005-11-26,Notre Dame,Stanford,7,2005
13,2005-11-26,Oklahoma,Oklahoma St,28,2005
13,2005-11-26,Rutgers,Cincinnati,35,2005
13,2005-11-26,San Jose St,Idaho,8,2005
13,2005-11-26,SMU,UTEP,13,2005
13,2005-11-26,Southern Miss,Tulane,19,2005
13,2005-11-26,Tennessee,Kentucky,19,2005
13,2005-11-26,Utah St,New Mexico St,3,2005
13,2005-11-26,Virginia Tech,North Carolina,27,2005
14,2005-12-01,Akron,N Illinois,1,2005
14,2005-12-02,Louisiana Tech,Fresno St,12,2005
14,2005-12-03,Florida Intl,Middle Tenn,4,2005
14,2005-12-03,Florida St,Virginia Tech,5,2005
14,2005-12-03,Georgia,LSU,20,2005
14,2005-12-03,Hawai'i,San Diego St,11,2005
14,2005-12-03,Louisville,UConn,10,2005
14,2005-12-03,Navy,Army,19,2005
14,2005-12-03,USC,UCLA,47,2005
14,2005-12-03,Texas,Colorado,67,2005
14,2005-12-03,Tulsa,UCF,17,2005
14,2005-12-03,West Virginia,S Florida,15,2005
15,2005-12-20,Southern Miss,Arkansas St,12,2005
15,2005-12-21,Toledo,UTEP,32,2005
15,2005-12-22,California,BYU,7,2005
15,2005-12-22,Navy,Colorado St,21,2005
15,2005-12-23,Kansas,Houston,29,2005
15,2005-12-24,Nevada,UCF,1,2005
15,2005-12-26,Memphis,Akron,7,2005
16,2005-12-27,Arizona St,Rutgers,5,2005
16,2005-12-27,Clemson,Colorado,9,2005
16,2005-12-28,Boston College,Boise St,6,2005
16,2005-12-28,Nebraska,Michigan,4,2005
16,2005-12-29,Oklahoma,Oregon,3,2005
16,2005-12-29,Utah,Georgia Tech,28,2005
16,2005-12-30,LSU,Miami,37,2005
16,2005-12-30,Missouri,South Carolina,7,2005
16,2005-12-30,UCLA,Northwestern,12,2005
16,2005-12-30,Virginia,Minnesota,3,2005
16,2005-12-31,NC State,S Florida,14,2005
16,2005-12-31,TCU,Iowa St,3,2005
16,2005-12-31,Tulsa,Fresno St,7,2005
17,2006-01-02,Alabama,Texas Tech,3,2005
17,2006-01-02,Florida,Iowa,7,2005
17,2006-01-02,Ohio St,Notre Dame,14,2005
17,2006-01-02,Virginia Tech,Louisville,11,2005
17,2006-01-02,West Virginia,Georgia,3,2005
17,2006-01-02,Wisconsin,Auburn,14,2005
18,2006-01-03,Penn St,Florida St,3,2005
18,2006-01-04,Texas,USC,3,2005
1,2006-08-31,Arizona St,Northern Arizona,21,2006
1,2006-08-31,Ball St,E Michigan,18,2006
1,2006-08-31,Boise St,Sacramento State,45,2006
1,2006-08-31,Boston College,C Michigan,7,2006
1,2006-08-31,Buffalo,Temple,6,2006
1,2006-08-31,UConn,Rhode Island,45,2006
1,2006-08-31,Iowa St,Toledo,2,2006
1,2006-08-31,UL Monroe,Alcorn State,18,2006
1,2006-08-31,Middle Tenn,Florida Intl,1,2006
1,2006-08-31,Minnesota,Kent St,44,2006
1,2006-08-31,New Mexico St,Southeastern Louisiana,15,2006
1,2006-08-31,Northwestern,Miami OH,18,2006
1,2006-08-31,Oregon St,Eastern Washington,39,2006
1,2006-08-31,South Carolina,Mississippi St,15,2006
1,2006-08-31,UTEP,San Diego St,7,2006
1,2006-08-31,Tulsa,Stephen F. Austin,38,2006
1,2006-09-01,Fresno St,Nevada,9,2006
1,2006-09-02,Alabama,Hawai'i,8,2006
1,2006-09-02,Arizona,BYU,3,2006
1,2006-09-02,Arkansas St,Army,8,2006
1,2006-09-02,Auburn,Washington St,26,2006
1,2006-09-02,UCF,Villanova,19,2006
1,2006-09-02,Cincinnati,Eastern Kentucky,31,2006
1,2006-09-02,Clemson,Florida Atlantic,48,2006
1,2006-09-02,Colorado St,Weber State,24,2006
1,2006-09-02,Florida,Southern Miss,27,2006
1,2006-09-02,Georgia,W Kentucky,36,2006
1,2006-09-02,Houston,Rice,1,2006
1,2006-09-02,Illinois,Eastern Illinois,25,2006
1,2006-09-02,Indiana,W Michigan,19,2006
1,2006-09-02,Iowa,Montana,34,2006
1,2006-09-02,Kansas,Northwestern State,31,2006
1,2006-09-02,Kansas St,Illinois State,1,2006
1,2006-09-02,LSU,Louisiana,42,2006
1,2006-09-02,Maryland,William & Mary,13,2006
1,2006-09-02,Michigan,Vanderbilt,20,2006
1,2006-09-02,Michigan St,Idaho,10,2006
1,2006-09-02,Missouri,Murray State,40,2006
1,2006-09-02,Montana State,Colorado,9,2006
1,2006-09-02,Navy,E Carolina,5,2006
1,2006-09-02,Nebraska,Louisiana Tech,39,2006
1,2006-09-02,UNLV,Idaho State,44,2006
1,2006-09-02,NC State,App State,13,2006
1,2006-09-02,Notre Dame,Georgia Tech,4,2006
1,2006-09-02,Ohio,Tennessee-Martin,26,2006
1,2006-09-02,Ohio St,N Illinois,23,2006
1,2006-09-02,Oklahoma,UAB,7,2006
1,2006-09-02,Oklahoma St,Missouri St,42,2006
1,2006-09-02,Oregon,Stanford,38,2006
1,2006-09-02,Penn St,Akron,18,2006
1,2006-09-02,Pittsburgh,Virginia,25,2006
1,2006-09-02,Portland State,New Mexico,11,2006
1,2006-09-02,Purdue,Indiana State,25,2006
1,2006-09-02,Richmond,Duke,13,2006
1,2006-09-02,Rutgers,North Carolina,5,2006
1,2006-09-02,S Florida,McNeese State,31,2006
1,2006-09-02,USC,Arkansas,36,2006
1,2006-09-02,Tennessee,California,17,2006
1,2006-09-02,Texas,N Texas,49,2006
1,2006-09-02,Texas A&M,Citadel,32,2006
1,2006-09-02,Texas Tech,SMU,32,2006
1,2006-09-02,Troy,Alabama State,38,2006
1,2006-09-02,UCLA,Utah,21,2006
1,2006-09-02,Virginia Tech,Northeastern,38,2006
1,2006-09-02,Wake Forest,Syracuse,10,2006
1,2006-09-02,Washington,San Jose St,6,2006
1,2006-09-02,West Virginia,Marshall,32,2006
1,2006-09-02,Wisconsin,Bowling Green,21,2006
1,2006-09-02,Wyoming,Utah St,31,2006
1,2006-09-03,Louisville,Kentucky,31,2006
1,2006-09-03,Mississippi,Memphis,3,2006
1,2006-09-03,TCU,Baylor,10,2006
1,2006-09-04,Florida St,Miami,3,2006
2,2006-09-07,Boise St,Oregon St,28,2006
2,2006-09-08,Pittsburgh,Cincinnati,18,2006
2,2006-09-09,Akron,NC State,3,2006
2,2006-09-09,Alabama,Vanderbilt,3,2006
2,2006-09-09,UAB,E Carolina,5,2006
2,2006-09-09,Arizona St,Nevada,31,2006
2,2006-09-09,Arkansas,Utah St,20,2006
2,2006-09-09,Army,Kent St,3,2006
2,2006-09-09,Auburn,Mississippi St,34,2006
2,2006-09-09,Baylor,Northwestern State,37,2006
2,2006-09-09,Boston College,Clemson,1,2006
2,2006-09-09,Bowling Green,Buffalo,8,2006
2,2006-09-09,BYU,Tulsa,25,2006
2,2006-09-09,California,Minnesota,25,2006
2,2006-09-09,Colorado St,Colorado,4,2006
2,2006-09-09,Florida,UCF,42,2006
2,2006-09-09,Florida St,Troy,7,2006
2,2006-09-09,Georgia,South Carolina,18,2006
2,2006-09-09,Georgia Tech,Samford,32,2006
2,2006-09-09,Houston,Tulane,38,2006
2,2006-09-09,Indiana,Ball St,1,2006
2,2006-09-09,Iowa,Syracuse,7,2006
2,2006-09-09,Iowa St,UNLV,6,2006
2,2006-09-09,Kansas,UL Monroe,2,2006
2,2006-09-09,Kansas St,Florida Atlantic,45,2006
2,2006-09-09,Kentucky,Texas St,34,2006
2,2006-09-09,LSU,Arizona,42,2006
2,2006-09-09,Louisville,Temple,62,2006
2,2006-09-09,Marshall,Hofstra,23,2006
2,2006-09-09,Maryland,Middle Tenn,14,2006
2,2006-09-09,Memphis,Chattanooga,19,2006
2,2006-09-09,Miami,Florida A&M,41,2006
2,2006-09-09,Michigan,C Michigan,24,2006
2,2006-09-09,Michigan St,E Michigan,32,2006
2,2006-09-09,Missouri,Mississippi,27,2006
2,2006-09-09,Navy,UMass,1,2006
2,2006-09-09,Nebraska,Nicholls State,49,2006
2,2006-09-09,New Hampshire,Northwestern,17,2006
2,2006-09-09,New Mexico,New Mexico St,6,2006
2,2006-09-09,N Texas,SMU,18,2006
2,2006-09-09,Notre Dame,Penn St,24,2006
2,2006-09-09,Ohio,N Illinois,12,2006
2,2006-09-09,Ohio St,Texas,17,2006
2,2006-09-09,Oklahoma,Washington,17,2006
2,2006-09-09,Oklahoma St,Arkansas St,28,2006
2,2006-09-09,Oregon,Fresno St,7,2006
2,2006-09-09,Purdue,Miami OH,7,2006
2,2006-09-09,Rutgers,Illinois,33,2006
2,2006-09-09,San Jose St,Stanford,1,2006
2,2006-09-09,S Florida,Florida Intl,1,2006
2,2006-09-09,Southern Miss,Southeastern Louisiana,45,2006
2,2006-09-09,Tennessee,Air Force,1,2006
2,2006-09-09,Texas A&M,Louisiana,44,2006
2,2006-09-09,TCU,California-Davis,33,2006
2,2006-09-09,Texas Tech,UTEP,3,2006
2,2006-09-09,UCLA,Rice,10,2006
2,2006-09-09,Utah,Northern Arizona,38,2006
2,2006-09-09,Virginia,Wyoming,1,2006
2,2006-09-09,Virginia Tech,North Carolina,25,2006
2,2006-09-09,Wake Forest,Duke,1,2006
2,2006-09-09,Washington St,Idaho,46,2006
2,2006-09-09,West Virginia,Eastern Washington,49,2006
2,2006-09-09,W Michigan,Toledo,21,2006
2,2006-09-09,Wisconsin,Western Illinois,24,2006
3,2006-09-14,Middle Tenn,Tennessee Tech,44,2006
3,2006-09-14,West Virginia,Maryland,21,2006
3,2006-09-15,Toledo,Kansas,6,2006
3,2006-09-16,Alabama,UL Monroe,34,2006
3,2006-09-16,Arizona,Stephen F. Austin,18,2006
3,2006-09-16,Arizona St,Colorado,18,2006
3,2006-09-16,Arkansas,Vanderbilt,2,2006
3,2006-09-16,Auburn,LSU,4,2006
3,2006-09-16,Boise St,Wyoming,7,2006
3,2006-09-16,Boston College,BYU,7,2006
3,2006-09-16,Bowling Green,Florida Intl,5,2006
3,2006-09-16,California,Portland State,26,2006
3,2006-09-16,C Michigan,Akron,3,2006
3,2006-09-16,Clemson,Florida St,7,2006
3,2006-09-16,E Carolina,Memphis,15,2006
3,2006-09-16,Florida,Tennessee,1,2006
3,2006-09-16,Georgia,UAB,34,2006
3,2006-09-16,Georgia Tech,Troy,15,2006
3,2006-09-16,Hawai'i,UNLV,29,2006
3,2006-09-16,Houston,Grambling State,20,2006
3,2006-09-16,Idaho,Idaho State,3,2006
3,2006-09-16,Iowa,Iowa St,10,2006
3,2006-09-16,Kansas St,Marshall,16,2006
3,2006-09-16,Kent St,Miami OH,2,2006
3,2006-09-16,Kentucky,Mississippi,17,2006
3,2006-09-16,Louisiana Tech,Nicholls State,10,2006
3,2006-09-16,Louisville,Miami,24,2006
3,2006-09-16,Michigan,Notre Dame,26,2006
3,2006-09-16,Michigan St,Pittsburgh,15,2006
3,2006-09-16,Minnesota,Temple,62,2006
3,2006-09-16,Missouri,New Mexico,10,2006
3,2006-09-16,Navy,Stanford,28,2006
3,2006-09-16,Nevada,Colorado St,18,2006
3,2006-09-16,New Mexico St,Texas Southern,34,2006
3,2006-09-16,North Carolina,Furman,3,2006
3,2006-09-16,N Illinois,Buffalo,18,2006
3,2006-09-16,Northwestern,E Michigan,8,2006
3,2006-09-16,Ohio St,Cincinnati,30,2006
3,2006-09-16,Oklahoma St,Florida Atlantic,40,2006
3,2006-09-16,Oregon,Oklahoma,1,2006
3,2006-09-16,Penn St,Youngstown State,34,2006
3,2006-09-16,Purdue,Ball St,10,2006
3,2006-09-16,Rutgers,Ohio,17,2006
3,2006-09-16,South Carolina,Wofford,7,2006
3,2006-09-16,S Florida,UCF,7,2006
3,2006-09-16,USC,Nebraska,18,2006
3,2006-09-16,Southern Illinois,Indiana,7,2006
3,2006-09-16,SMU,Sam Houston,31,2006
3,2006-09-16,Southern Miss,NC State,20,2006
3,2006-09-16,Syracuse,Illinois,10,2006
3,2006-09-16,Texas,Rice,45,2006
3,2006-09-16,Texas A&M,Army,4,2006
3,2006-09-16,TCU,Texas Tech,9,2006
3,2006-09-16,Tulane,Mississippi St,3,2006
3,2006-09-16,Tulsa,N Texas,25,2006
3,2006-09-16,Utah,Utah St,48,2006
3,2006-09-16,Virginia Tech,Duke,36,2006
3,2006-09-16,Wake Forest,UConn,11,2006
3,2006-09-16,Washington,Fresno St,1,2006
3,2006-09-16,Washington St,Baylor,2,2006
3,2006-09-16,W Michigan,Virginia,7,2006
3,2006-09-16,Wisconsin,San Diego St,14,2006
4,2006-09-21,Georgia Tech,Virginia,17,2006
4,2006-09-22,Nevada,Northwestern,10,2006
4,2006-09-23,Air Force,Wyoming,7,2006
4,2006-09-23,Akron,N Texas,20,2006
4,2006-09-23,Arkansas,Alabama,1,2006
4,2006-09-23,Army,Baylor,7,2006
4,2006-09-23,Auburn,Buffalo,31,2006
4,2006-09-23,Boise St,Hawai'i,7,2006
4,2006-09-23,BYU,Utah St,38,2006
4,2006-09-23,California,Arizona St,28,2006
4,2006-09-23,C Michigan,E Michigan,7,2006
4,2006-09-23,Clemson,North Carolina,45,2006
4,2006-09-23,UConn,Indiana,7,2006
4,2006-09-23,Florida,Kentucky,19,2006
4,2006-09-23,Florida St,Rice,48,2006
4,2006-09-23,Georgia,Colorado,1,2006
4,2006-09-23,Houston,Oklahoma St,9,2006
4,2006-09-23,Iowa,Illinois,17,2006
4,2006-09-23,Kansas,S Florida,6,2006
4,2006-09-23,Kent St,Bowling Green,35,2006
4,2006-09-23,Louisiana,North Carolina A&T,41,2006
4,2006-09-23,LSU,Tulane,42,2006
4,2006-09-23,Louisville,Kansas St,18,2006
4,2006-09-23,Maryland,Florida Intl,4,2006
4,2006-09-23,Michigan,Wisconsin,14,2006
4,2006-09-23,Mississippi St,UAB,6,2006
4,2006-09-23,Missouri,Ohio,25,2006
4,2006-09-23,Nebraska,Troy,56,2006
4,2006-09-23,New Mexico,UTEP,13,2006
4,2006-09-23,NC State,Boston College,2,2006
4,2006-09-23,North Dakota State,Ball St,5,2006
4,2006-09-23,N Illinois,Indiana State,34,2006
4,2006-09-23,Notre Dame,Michigan St,3,2006
4,2006-09-23,Ohio St,Penn St,22,2006
4,2006-09-23,Oklahoma,Middle Tenn,59,2006
4,2006-09-23,Oregon St,Idaho,38,2006
4,2006-09-23,Pittsburgh,Citadel,45,2006
4,2006-09-23,Purdue,Minnesota,6,2006
4,2006-09-23,Rutgers,Howard,49,2006
4,2006-09-23,San Jose St,Cal Poly,10,2006
4,2006-09-23,South Carolina,Florida Atlantic,39,2006
4,2006-09-23,USC,Arizona,17,2006
4,2006-09-23,SMU,Arkansas St,46,2006
4,2006-09-23,Syracuse,Miami OH,20,2006
4,2006-09-23,Tennessee,Marshall,26,2006
4,2006-09-23,Texas,Iowa St,23,2006
4,2006-09-23,Texas A&M,Louisiana Tech,31,2006
4,2006-09-23,Texas Tech,Southeastern Louisiana,62,2006
4,2006-09-23,Toledo,McNeese State,34,2006
4,2006-09-23,Tulsa,Navy,1,2006
4,2006-09-23,Utah,San Diego St,31,2006
4,2006-09-23,Vanderbilt,Tennessee State,29,2006
4,2006-09-23,Virginia Tech,Cincinnati,16,2006
4,2006-09-23,Wake Forest,Mississippi,24,2006
4,2006-09-23,Washington,UCLA,10,2006
4,2006-09-23,Washington St,Stanford,26,2006
4,2006-09-23,West Virginia,E Carolina,17,2006
4,2006-09-23,W Michigan,Temple,34,2006
5,2006-09-26,Southern Miss,UCF,5,2006
5,2006-09-28,Auburn,South Carolina,7,2006
5,2006-09-28,BYU,TCU,14,2006
5,2006-09-29,Rutgers,S Florida,2,2006
5,2006-09-30,Air Force,New Mexico,17,2006
5,2006-09-30,UAB,Troy,18,2006
5,2006-09-30,Arkansas St,Florida Intl,25,2006
5,2006-09-30,Baylor,Kansas St,14,2006
5,2006-09-30,Boise St,Utah,33,2006
5,2006-09-30,Boston College,Maine,22,2006
5,2006-09-30,Bowling Green,Ohio,12,2006
5,2006-09-30,California,Oregon St,28,2006
5,2006-09-30,Cincinnati,Miami OH,14,2006
5,2006-09-30,Clemson,Louisiana Tech,51,2006
5,2006-09-30,Colorado St,Fresno St,12,2006
5,2006-09-30,Florida,Alabama,15,2006
5,2006-09-30,Florida Atlantic,UL Monroe,2,2006
5,2006-09-30,Georgia,Mississippi,5,2006
5,2006-09-30,Georgia Tech,Virginia Tech,11,2006
5,2006-09-30,Hawai'i,Eastern Illinois,35,2006
5,2006-09-30,Idaho,Utah St,20,2006
5,2006-09-30,Illinois,Michigan St,3,2006
5,2006-09-30,Iowa St,Northern Iowa,1,2006
5,2006-09-30,Kent St,Akron,22,2006
5,2006-09-30,Kentucky,C Michigan,9,2006
5,2006-09-30,Louisiana,E Michigan,19,2006
5,2006-09-30,LSU,Mississippi St,31,2006
5,2006-09-30,Miami,Houston,1,2006
5,2006-09-30,Michigan,Minnesota,14,2006
5,2006-09-30,Middle Tenn,N Texas,35,2006
5,2006-09-30,Missouri,Colorado,15,2006
5,2006-09-30,Navy,UConn,24,2006
5,2006-09-30,Nebraska,Kansas,7,2006
5,2006-09-30,Nevada,UNLV,28,2006
5,2006-09-30,N Illinois,Ball St,12,2006
5,2006-09-30,Notre Dame,Purdue,14,2006
5,2006-09-30,Ohio St,Iowa,21,2006
5,2006-09-30,Oregon,Arizona St,35,2006
5,2006-09-30,Penn St,Northwestern,26,2006
5,2006-09-30,Pittsburgh,Toledo,42,2006
5,2006-09-30,Rice,Army,34,2006
5,2006-09-30,San Jose St,San Diego St,21,2006
5,2006-09-30,USC,Washington St,6,2006
5,2006-09-30,SMU,Tulane,5,2006
5,2006-09-30,Syracuse,Wyoming,6,2006
5,2006-09-30,Tennessee,Memphis,34,2006
5,2006-09-30,Texas,Sam Houston,53,2006
5,2006-09-30,Texas Tech,Texas A&M,4,2006
5,2006-09-30,UTEP,New Mexico St,6,2006
5,2006-09-30,UCLA,Stanford,31,2006
5,2006-09-30,Vanderbilt,Temple,29,2006
5,2006-09-30,Virginia,Duke,37,2006
5,2006-09-30,Wake Forest,Liberty,20,2006
5,2006-09-30,Washington,Arizona,11,2006
5,2006-09-30,Wisconsin,Indiana,35,2006
6,2006-10-03,Tulsa,Southern Miss,14,2006
6,2006-10-04,UCF,Marshall,1,2006
6,2006-10-05,NC State,Florida St,4,2006
6,2006-10-05,Utah,TCU,13,2006
6,2006-10-06,Louisville,Middle Tenn,27,2006
6,2006-10-07,Alabama,Duke,16,2006
6,2006-10-07,UAB,Memphis,6,2006
6,2006-10-07,Arkansas,Auburn,17,2006
6,2006-10-07,Arkansas St,UL Monroe,4,2006
6,2006-10-07,Army,Virginia Military Institute,55,2006
6,2006-10-07,Ball St,Buffalo,30,2006
6,2006-10-07,Baylor,Colorado,3,2006
6,2006-10-07,Boise St,Louisiana Tech,41,2006
6,2006-10-07,BYU,San Diego St,30,2006
6,2006-10-07,California,Oregon,21,2006
6,2006-10-07,C Michigan,Toledo,22,2006
6,2006-10-07,Cincinnati,Akron,6,2006
6,2006-10-07,Clemson,Wake Forest,10,2006
6,2006-10-07,Colorado St,UNLV,21,2006
6,2006-10-07,E Carolina,Virginia,10,2006
6,2006-10-07,Florida,LSU,13,2006
6,2006-10-07,Georgia Tech,Maryland,4,2006
6,2006-10-07,Hawai'i,Nevada,7,2006
6,2006-10-07,Idaho,New Mexico St,8,2006
6,2006-10-07,Indiana,Illinois,2,2006
6,2006-10-07,Iowa,Purdue,30,2006
6,2006-10-07,Kansas St,Oklahoma St,4,2006
6,2006-10-07,Kent St,Temple,11,2006
6,2006-10-07,Louisiana,Houston,3,2006
6,2006-10-07,Miami,North Carolina,20,2006
6,2006-10-07,Michigan,Michigan St,18,2006
6,2006-10-07,Mississippi,Vanderbilt,7,2006
6,2006-10-07,Missouri,Texas Tech,17,2006
6,2006-10-07,Navy,Air Force,7,2006
6,2006-10-07,Nebraska,Iowa St,14,2006
6,2006-10-07,N Texas,Florida Intl,3,2006
6,2006-10-07,Notre Dame,Stanford,21,2006
6,2006-10-07,Ohio,W Michigan,7,2006
6,2006-10-07,Ohio St,Bowling Green,28,2006
6,2006-10-07,Penn St,Minnesota,1,2006
6,2006-10-07,Pittsburgh,Syracuse,10,2006
6,2006-10-07,South Carolina,Kentucky,7,2006
6,2006-10-07,S Florida,UConn,22,2006
6,2006-10-07,USC,Washington,6,2006
6,2006-10-07,Tennessee,Georgia,18,2006
6,2006-10-07,Texas,Oklahoma,18,2006
6,2006-10-07,Texas A&M,Kansas,3,2006
6,2006-10-07,UTEP,SMU,3,2006
6,2006-10-07,Tulane,Rice,14,2006
6,2006-10-07,UCLA,Arizona,20,2006
6,2006-10-07,Utah St,Fresno St,1,2006
6,2006-10-07,Washington St,Oregon St,7,2006
6,2006-10-07,West Virginia,Mississippi St,28,2006
6,2006-10-07,Wisconsin,Northwestern,32,2006
6,2006-10-07,Wyoming,New Mexico,4,2006
6,2006-10-08,N Illinois,Miami OH,3,2006
7,2006-10-12,Air Force,Colorado St,3,2006
7,2006-10-12,Boston College,Virginia Tech,19,2006
7,2006-10-12,Clemson,Temple,54,2006
7,2006-10-12,Florida Atlantic,Southern Utah,25,2006
7,2006-10-13,Pittsburgh,UCF,45,2006
7,2006-10-14,Alabama,Mississippi,3,2006
7,2006-10-14,Arizona,Stanford,13,2006
7,2006-10-14,Arkansas,Southeast Missouri State,56,2006
7,2006-10-14,Arkansas St,Memphis,3,2006
7,2006-10-14,Auburn,Florida,10,2006
7,2006-10-14,Bowling Green,E Michigan,3,2006
7,2006-10-14,California,Washington St,18,2006
7,2006-10-14,C Michigan,Ball St,11,2006
7,2006-10-14,Colorado,Texas Tech,24,2006
7,2006-10-14,UConn,Army,14,2006
7,2006-10-14,Florida St,Duke,27,2006
7,2006-10-14,Hawai'i,Fresno St,31,2006
7,2006-10-14,Idaho,Louisiana Tech,10,2006
7,2006-10-14,Indiana,Iowa,3,2006
7,2006-10-14,Kent St,Toledo,26,2006
7,2006-10-14,LSU,Kentucky,49,2006
7,2006-10-14,Louisville,Cincinnati,6,2006
7,2006-10-14,Maryland,Virginia,2,2006
7,2006-10-14,Miami,Florida Intl,35,2006
7,2006-10-14,Michigan,Penn St,7,2006
