week,date,winner,loser,point_diff,year
3,2017-09-08,Oklahoma St,S Alabama,37,2017
3,2017-09-08,Purdue,Ohio,23,2017
3,2017-09-09,Akron,Arkansas-Pine Bluff,49,2017
3,2017-09-09,Alabama,Fresno St,31,2017
3,2017-09-09,App State,Savannah State,47,2017
3,2017-09-09,Army,Buffalo,4,2017
3,2017-09-09,Ball St,UAB,20,2017
3,2017-09-09,California,Weber State,13,2017
3,2017-09-09,C Michigan,Kansas,18,2017
3,2017-09-09,Clemson,Auburn,8,2017
3,2017-09-09,Colorado,Texas St,34,2017
3,2017-09-09,Colorado St,Abilene Christian,28,2017
3,2017-09-09,Duke,Northwestern,24,2017
3,2017-09-09,E Michigan,Rutgers,3,2017
3,2017-09-09,Georgia,Notre Dame,1,2017
3,2017-09-09,Georgia Tech,Jacksonville St,27,2017
3,2017-09-09,Houston,Arizona,3,2017
3,2017-09-09,Illinois,W Kentucky,13,2017
3,2017-09-09,Indiana,Virginia,17,2017
3,2017-09-09,Iowa,Iowa St,3,2017
3,2017-09-09,Kansas St,Charlotte,48,2017
3,2017-09-09,Kent St,Howard,7,2017
3,2017-09-09,Kentucky,Eastern Kentucky,11,2017
3,2017-09-09,LSU,Chattanooga,35,2017
3,2017-09-09,Louisville,North Carolina,12,2017
3,2017-09-09,Maryland,Towson,46,2017
3,2017-09-09,Miami OH,Austin Peay,21,2017
3,2017-09-09,Michigan,Cincinnati,22,2017
3,2017-09-09,Michigan St,W Michigan,14,2017
3,2017-09-09,Middle Tenn,Syracuse,7,2017
3,2017-09-09,Minnesota,Oregon St,34,2017
3,2017-09-09,Mississippi,Tennessee-Martin,22,2017
3,2017-09-09,Mississippi St,Louisiana Tech,36,2017
3,2017-09-09,Navy,Tulane,2,2017
3,2017-09-09,UNLV,Idaho,28,2017
3,2017-09-09,New Hampshire,Georgia So,10,2017
3,2017-09-09,New Mexico St,New Mexico,2,2017
3,2017-09-09,NC State,Marshall,17,2017
3,2017-09-09,N Illinois,Eastern Illinois,28,2017
3,2017-09-09,Oklahoma,Ohio St,15,2017
3,2017-09-09,Old Dominion,UMass,10,2017
3,2017-09-09,Oregon,Nebraska,7,2017
3,2017-09-09,Penn St,Pittsburgh,19,2017
3,2017-09-09,Rice,UTEP,17,2017
3,2017-09-09,San Diego St,Arizona St,10,2017
3,2017-09-09,South Carolina,Missouri,18,2017
3,2017-09-09,South Dakota,Bowling Green,8,2017
3,2017-09-09,USC,Stanford,18,2017
3,2017-09-09,SMU,N Texas,22,2017
3,2017-09-09,Southern Miss,Southern,45,2017
3,2017-09-09,Temple,Villanova,3,2017
3,2017-09-09,Tennessee,Indiana State,35,2017
3,2017-09-09,Texas,San Jose St,56,2017
3,2017-09-09,Texas A&M,Nicholls State,10,2017
3,2017-09-09,TCU,Arkansas,21,2017
3,2017-09-09,UTSA,Baylor,7,2017
3,2017-09-09,Toledo,Nevada,13,2017
3,2017-09-09,Troy,Alabama State,27,2017
3,2017-09-09,Tulsa,Louisiana,24,2017
3,2017-09-09,UCLA,Hawai'i,33,2017
3,2017-09-09,Utah,BYU,6,2017
3,2017-09-09,Vanderbilt,Alabama A&M,42,2017
3,2017-09-09,Virginia Tech,Delaware,27,2017
3,2017-09-09,Wake Forest,Boston College,24,2017
3,2017-09-09,Washington,Montana,56,2017
3,2017-09-09,Washington St,Boise St,3,2017
3,2017-09-09,West Virginia,E Carolina,36,2017
3,2017-09-09,Wisconsin,Florida Atlantic,17,2017
3,2017-09-09,Wyoming,Gardner-Webb,27,2017
4,2017-09-14,Boise St,New Mexico,14,2017
4,2017-09-15,Arizona,UTEP,47,2017
4,2017-09-15,S Florida,Illinois,24,2017
4,2017-09-15,Temple,UMass,8,2017
4,2017-09-16,Alabama,Colorado St,18,2017
4,2017-09-16,UAB,Coastal Car,7,2017
4,2017-09-16,App State,Texas St,7,2017
4,2017-09-16,Arkansas St,Arkansas-Pine Bluff,45,2017
4,2017-09-16,Auburn,Mercer,14,2017
4,2017-09-16,Ball St,Tennessee Tech,15,2017
4,2017-09-16,Buffalo,Colgate,23,2017
4,2017-09-16,California,Mississippi,11,2017
4,2017-09-16,Cincinnati,Miami OH,4,2017
4,2017-09-16,Clemson,Louisville,26,2017
4,2017-09-16,Colorado,Northern Colorado,20,2017
4,2017-09-16,Duke,Baylor,14,2017
4,2017-09-16,Florida,Tennessee,6,2017
4,2017-09-16,Florida Atlantic,Bethune-Cookman,45,2017
4,2017-09-16,Georgia,Samford,28,2017
4,2017-09-16,Houston,Rice,35,2017
4,2017-09-16,Idaho State,Nevada,2,2017
4,2017-09-16,Iowa,N Texas,17,2017
4,2017-09-16,Iowa St,Akron,27,2017
4,2017-09-16,Kentucky,South Carolina,10,2017
4,2017-09-16,Liberty,Indiana State,1,2017
4,2017-09-16,Louisiana Tech,W Kentucky,1,2017
4,2017-09-16,Marshall,Kent St,21,2017
4,2017-09-16,Memphis,UCLA,3,2017
4,2017-09-16,Michigan,Air Force,16,2017
4,2017-09-16,Minnesota,Middle Tenn,31,2017
4,2017-09-16,Mississippi St,LSU,30,2017
4,2017-09-16,North Carolina,Old Dominion,30,2017
4,2017-09-16,North Carolina A&T,Charlotte,4,2017
4,2017-09-16,NC State,Furman,33,2017
4,2017-09-16,N Illinois,Nebraska,4,2017
4,2017-09-16,Northwestern,Bowling Green,42,2017
4,2017-09-16,Notre Dame,Boston College,29,2017
4,2017-09-16,Ohio,Kansas,12,2017
4,2017-09-16,Ohio St,Army,31,2017
4,2017-09-16,Oklahoma,Tulane,42,2017
4,2017-09-16,Oklahoma St,Pittsburgh,38,2017
4,2017-09-16,Oregon,Wyoming,36,2017
4,2017-09-16,Penn St,Georgia St,56,2017
4,2017-09-16,Purdue,Missouri,32,2017
4,2017-09-16,Rutgers,Morgan State,65,2017
4,2017-09-16,San Diego St,Stanford,3,2017
4,2017-09-16,S Alabama,Alabama A&M,45,2017
4,2017-09-16,USC,Texas,3,2017
4,2017-09-16,Southern Miss,UL Monroe,11,2017
4,2017-09-16,Syracuse,C Michigan,24,2017
4,2017-09-16,Texas A&M,Louisiana,24,2017
4,2017-09-16,TCU,SMU,20,2017
4,2017-09-16,Texas Tech,Arizona St,7,2017
4,2017-09-16,UTSA,Southern,34,2017
4,2017-09-16,Toledo,Tulsa,3,2017
4,2017-09-16,Troy,New Mexico St,3,2017
4,2017-09-16,Utah,San Jose St,38,2017
4,2017-09-16,Vanderbilt,Kansas St,7,2017
4,2017-09-16,Virginia,UConn,20,2017
4,2017-09-16,Virginia Tech,E Carolina,47,2017
4,2017-09-16,Wake Forest,Utah St,36,2017
4,2017-09-16,Washington,Fresno St,32,2017
4,2017-09-16,Washington St,Oregon St,29,2017
4,2017-09-16,West Virginia,Delaware State,43,2017
4,2017-09-16,W Michigan,Idaho,9,2017
4,2017-09-16,Wisconsin,BYU,34,2017
5,2017-09-21,S Florida,Temple,36,2017
5,2017-09-22,Utah,Arizona,6,2017
5,2017-09-22,Virginia,Boise St,19,2017
5,2017-09-23,Alabama,Vanderbilt,59,2017
5,2017-09-23,Arizona St,Oregon,2,2017
5,2017-09-23,Auburn,Missouri,37,2017
5,2017-09-23,Buffalo,Florida Atlantic,3,2017
5,2017-09-23,UCF,Maryland,28,2017
5,2017-09-23,Clemson,Boston College,27,2017
5,2017-09-23,Duke,North Carolina,10,2017
5,2017-09-23,Florida,Kentucky,1,2017
5,2017-09-23,Florida Intl,Rice,6,2017
5,2017-09-23,Georgia,Mississippi St,28,2017
5,2017-09-23,Georgia St,Charlotte,28,2017
5,2017-09-23,Georgia Tech,Pittsburgh,18,2017
5,2017-09-23,Idaho,S Alabama,6,2017
5,2017-09-23,Indiana,Georgia So,35,2017
5,2017-09-23,Jacksonville St,Liberty,21,2017
5,2017-09-23,LSU,Syracuse,9,2017
5,2017-09-23,UL Monroe,Louisiana,6,2017
5,2017-09-23,Louisville,Kent St,39,2017
5,2017-09-23,Memphis,Southern Illinois,13,2017
5,2017-09-23,Miami,Toledo,22,2017
5,2017-09-23,Miami OH,C Michigan,17,2017
5,2017-09-23,Michigan,Purdue,18,2017
5,2017-09-23,Middle Tenn,Bowling Green,11,2017
5,2017-09-23,Navy,Cincinnati,10,2017
5,2017-09-23,Nebraska,Rutgers,10,2017
5,2017-09-23,New Mexico,Tulsa,3,2017
5,2017-09-23,New Mexico St,UTEP,27,2017
5,2017-09-23,NC State,Florida St,6,2017
5,2017-09-23,N Texas,UAB,3,2017
5,2017-09-23,Notre Dame,Michigan St,20,2017
5,2017-09-23,Ohio,E Michigan,7,2017
5,2017-09-23,Ohio St,UNLV,33,2017
5,2017-09-23,Oklahoma,Baylor,8,2017
5,2017-09-23,Penn St,Iowa,2,2017
5,2017-09-23,San Diego St,Air Force,4,2017
5,2017-09-23,South Carolina,Louisiana Tech,1,2017
5,2017-09-23,USC,California,10,2017
5,2017-09-23,SMU,Arkansas St,23,2017
5,2017-09-23,Stanford,UCLA,24,2017
5,2017-09-23,Tennessee,UMass,4,2017
5,2017-09-23,Texas A&M,Arkansas,7,2017
5,2017-09-23,TCU,Oklahoma St,13,2017
5,2017-09-23,Texas Tech,Houston,3,2017
5,2017-09-23,UTSA,Texas St,30,2017
5,2017-09-23,Troy,Akron,5,2017
5,2017-09-23,Tulane,Army,4,2017
5,2017-09-23,Utah St,San Jose St,51,2017
5,2017-09-23,Virginia Tech,Old Dominion,38,2017
5,2017-09-23,Wake Forest,App State,1,2017
5,2017-09-23,Washington,Colorado,27,2017
5,2017-09-23,Washington St,Nevada,38,2017
5,2017-09-23,West Virginia,Kansas,22,2017
5,2017-09-23,Western Illinois,Coastal Car,42,2017
5,2017-09-23,W Kentucky,Ball St,12,2017
5,2017-09-23,W Michigan,Wagner,35,2017
5,2017-09-23,Wyoming,Hawai'i,7,2017
5,2017-09-24,E Carolina,UConn,3,2017
6,2017-09-28,Texas,Iowa St,10,2017
6,2017-09-29,Miami,Duke,25,2017
6,2017-09-29,Nebraska,Illinois,22,2017
6,2017-09-29,Utah St,BYU,16,2017
6,2017-09-29,Washington St,USC,3,2017
6,2017-09-30,Akron,Bowling Green,11,2017
6,2017-09-30,Alabama,Mississippi,63,2017
6,2017-09-30,Arkansas,New Mexico St,18,2017
6,2017-09-30,Army,UTEP,14,2017
6,2017-09-30,Auburn,Mississippi St,39,2017
6,2017-09-30,Boston College,C Michigan,20,2017
6,2017-09-30,Buffalo,Kent St,14,2017
6,2017-09-30,UCF,Memphis,27,2017
6,2017-09-30,Clemson,Virginia Tech,14,2017
6,2017-09-30,Colorado St,Hawai'i,30,2017
6,2017-09-30,Florida,Vanderbilt,14,2017
6,2017-09-30,Florida Atlantic,Middle Tenn,18,2017
6,2017-09-30,Florida Intl,Charlotte,1,2017
6,2017-09-30,Florida St,Wake Forest,7,2017
6,2017-09-30,Fresno St,Nevada,20,2017
6,2017-09-30,Georgia,Tennessee,41,2017
6,2017-09-30,Georgia Tech,North Carolina,26,2017
6,2017-09-30,Houston,Temple,7,2017
6,2017-09-30,Kansas St,Baylor,13,2017
6,2017-09-30,Kentucky,E Michigan,4,2017
6,2017-09-30,Louisiana Tech,S Alabama,18,2017
6,2017-09-30,UL Monroe,Coastal Car,8,2017
6,2017-09-30,Louisville,Murray State,45,2017
6,2017-09-30,Marshall,Cincinnati,17,2017
6,2017-09-30,Maryland,Minnesota,7,2017
6,2017-09-30,Michigan St,Iowa,7,2017
6,2017-09-30,Navy,Tulsa,10,2017
6,2017-09-30,UNLV,San Jose St,28,2017
6,2017-09-30,New Mexico,Air Force,18,2017
6,2017-09-30,NC State,Syracuse,8,2017
6,2017-09-30,N Texas,Southern Miss,15,2017
6,2017-09-30,Notre Dame,Miami OH,35,2017
6,2017-09-30,Ohio,UMass,8,2017
6,2017-09-30,Ohio St,Rutgers,56,2017
6,2017-09-30,Oklahoma St,Texas Tech,7,2017
6,2017-09-30,Oregon,California,21,2017
6,2017-09-30,Penn St,Indiana,31,2017
6,2017-09-30,Pittsburgh,Rice,32,2017
6,2017-09-30,San Diego St,N Illinois,6,2017
6,2017-09-30,S Florida,E Carolina,30,2017
6,2017-09-30,SMU,UConn,21,2017
6,2017-09-30,Stanford,Arizona St,10,2017
6,2017-09-30,Texas A&M,South Carolina,7,2017
6,2017-09-30,Troy,LSU,3,2017
6,2017-09-30,UCLA,Colorado,4,2017
6,2017-09-30,Washington,Oregon St,35,2017
6,2017-09-30,W Michigan,Ball St,52,2017
6,2017-09-30,Wisconsin,Northwestern,9,2017
6,2017-09-30,Wyoming,Texas St,35,2017
7,2017-10-04,Arkansas St,Georgia So,18,2017
7,2017-10-05,NC State,Louisville,14,2017
7,2017-10-06,Boise St,BYU,17,2017
7,2017-10-06,Memphis,UConn,39,2017
7,2017-10-07,Akron,Ball St,28,2017
7,2017-10-07,Alabama,Texas A&M,8,2017
7,2017-10-07,UAB,Louisiana Tech,1,2017
7,2017-10-07,App State,New Mexico St,14,2017
7,2017-10-07,Arizona,Colorado,3,2017
7,2017-10-07,Army,Rice,37,2017
7,2017-10-07,Auburn,Mississippi,21,2017
7,2017-10-07,Bowling Green,Miami OH,8,2017
7,2017-10-07,UCF,Cincinnati,28,2017
7,2017-10-07,C Michigan,Ohio,3,2017
7,2017-10-07,Clemson,Wake Forest,14,2017
7,2017-10-07,Colorado St,Utah St,13,2017
7,2017-10-07,Florida Atlantic,Old Dominion,30,2017
7,2017-10-07,Fresno St,San Jose St,17,2017
7,2017-10-07,Georgia,Vanderbilt,31,2017
7,2017-10-07,Georgia St,Coastal Car,6,2017
7,2017-10-07,Houston,SMU,13,2017
7,2017-10-07,Indiana,Charleston Southern,27,2017
7,2017-10-07,Iowa,Illinois,29,2017
7,2017-10-07,Iowa St,Oklahoma,7,2017
7,2017-10-07,Kentucky,Missouri,6,2017
7,2017-10-07,Louisiana,Idaho,5,2017
7,2017-10-07,LSU,Florida,1,2017
7,2017-10-07,UL Monroe,Texas St,18,2017
7,2017-10-07,Marshall,Charlotte,11,2017
7,2017-10-07,Miami,Florida St,4,2017
7,2017-10-07,Michigan St,Michigan,4,2017
7,2017-10-07,Middle Tenn,Florida Intl,20,2017
7,2017-10-07,Navy,Air Force,3,2017
7,2017-10-07,Nevada,Hawai'i,14,2017
7,2017-10-07,N Illinois,Kent St,21,2017
7,2017-10-07,Notre Dame,North Carolina,23,2017
7,2017-10-07,Ohio St,Maryland,48,2017
7,2017-10-07,Penn St,Northwestern,24,2017
7,2017-10-07,Purdue,Minnesota,14,2017
7,2017-10-07,San Diego St,UNLV,31,2017
7,2017-10-07,South Carolina,Arkansas,26,2017
7,2017-10-07,USC,Oregon St,28,2017
7,2017-10-07,Southern Miss,UTSA,2,2017
7,2017-10-07,Stanford,Utah,3,2017
7,2017-10-07,Syracuse,Pittsburgh,3,2017
7,2017-10-07,Temple,E Carolina,24,2017
7,2017-10-07,Texas,Kansas St,6,2017
7,2017-10-07,TCU,West Virginia,7,2017
7,2017-10-07,Texas Tech,Kansas,46,2017
7,2017-10-07,Toledo,E Michigan,5,2017
7,2017-10-07,Tulane,Tulsa,34,2017
7,2017-10-07,Virginia,Duke,7,2017
7,2017-10-07,Virginia Tech,Boston College,13,2017
7,2017-10-07,Washington,California,31,2017
7,2017-10-07,Washington St,Oregon,23,2017
7,2017-10-07,W Kentucky,UTEP,1,2017
7,2017-10-07,W Michigan,Buffalo,3,2017
7,2017-10-07,Wisconsin,Nebraska,21,2017
8,2017-10-11,S Alabama,Troy,11,2017
8,2017-10-12,Louisiana,Texas St,17,2017
8,2017-10-13,California,Washington St,34,2017
8,2017-10-13,Syracuse,Clemson,3,2017
8,2017-10-14,Air Force,UNLV,4,2017
8,2017-10-14,Alabama,Arkansas,32,2017
8,2017-10-14,UAB,Middle Tenn,2,2017
8,2017-10-14,App State,Idaho,3,2017
8,2017-10-14,Arizona,UCLA,17,2017
8,2017-10-14,Arizona St,Washington,6,2017
8,2017-10-14,Arkansas St,Coastal Car,34,2017
8,2017-10-14,Army,E Michigan,1,2017
8,2017-10-14,Boise St,San Diego St,17,2017
8,2017-10-14,Boston College,Louisville,3,2017
8,2017-10-14,UCF,E Carolina,42,2017
8,2017-10-14,Colorado,Oregon St,3,2017
8,2017-10-14,Colorado St,Nevada,2,2017
8,2017-10-14,UConn,Temple,4,2017
8,2017-10-14,Florida Intl,Tulane,13,2017
8,2017-10-14,Florida St,Duke,7,2017
8,2017-10-14,Fresno St,New Mexico,38,2017
8,2017-10-14,Georgia,Missouri,25,2017
8,2017-10-14,Georgia St,UL Monroe,10,2017
8,2017-10-14,Hawai'i,San Jose St,11,2017
8,2017-10-14,Iowa St,Kansas,45,2017
8,2017-10-14,Kent St,Miami OH,3,2017
8,2017-10-14,LSU,Auburn,4,2017
8,2017-10-14,Marshall,Old Dominion,32,2017
8,2017-10-14,Memphis,Navy,3,2017
8,2017-10-14,Miami,Georgia Tech,1,2017
8,2017-10-14,Michigan,Indiana,7,2017
8,2017-10-14,Michigan St,Minnesota,3,2017
8,2017-10-14,Mississippi,Vanderbilt,22,2017
8,2017-10-14,Mississippi St,BYU,25,2017
8,2017-10-14,New Mexico St,Georgia So,8,2017
8,2017-10-14,NC State,Pittsburgh,18,2017
8,2017-10-14,N Texas,UTSA,3,2017
8,2017-10-14,N Illinois,Buffalo,1,2017
8,2017-10-14,Northwestern,Maryland,16,2017
8,2017-10-14,Ohio,Bowling Green,18,2017
8,2017-10-14,Ohio St,Nebraska,42,2017
8,2017-10-14,Oklahoma,Texas,5,2017
8,2017-10-14,Oklahoma St,Baylor,43,2017
8,2017-10-14,Rutgers,Illinois,11,2017
8,2017-10-14,South Carolina,Tennessee,6,2017
8,2017-10-14,S Florida,Cincinnati,30,2017
8,2017-10-14,USC,Utah,1,2017
8,2017-10-14,Southern Miss,UTEP,24,2017
8,2017-10-14,Stanford,Oregon,42,2017
8,2017-10-14,Texas A&M,Florida,2,2017
8,2017-10-14,TCU,Kansas St,20,2017
8,2017-10-14,Toledo,C Michigan,20,2017
8,2017-10-14,Tulsa,Houston,28,2017
8,2017-10-14,Virginia,North Carolina,6,2017
8,2017-10-14,West Virginia,Texas Tech,11,2017
8,2017-10-14,W Kentucky,Charlotte,31,2017
8,2017-10-14,Wisconsin,Purdue,8,2017
8,2017-10-14,Wyoming,Utah St,5,2017
8,2017-10-15,Akron,W Michigan,1,2017
9,2017-10-19,Arkansas St,Louisiana,44,2017
9,2017-10-19,Memphis,Houston,4,2017
9,2017-10-20,Air Force,Nevada,3,2017
9,2017-10-20,Colorado St,New Mexico,3,2017
9,2017-10-20,Marshall,Middle Tenn,28,2017
9,2017-10-20,W Kentucky,Old Dominion,4,2017
9,2017-10-21,Alabama,Tennessee,38,2017
9,2017-10-21,App State,Coastal Car,8,2017
9,2017-10-21,Arizona,California,1,2017
9,2017-10-21,Arizona St,Utah,20,2017
9,2017-10-21,Army,Temple,3,2017
9,2017-10-21,Auburn,Arkansas,32,2017
9,2017-10-21,Boise St,Wyoming,10,2017
9,2017-10-21,Boston College,Virginia,31,2017
9,2017-10-21,UCF,Navy,10,2017
9,2017-10-21,C Michigan,Ball St,47,2017
9,2017-10-21,Charlotte,UAB,1,2017
9,2017-10-21,UConn,Tulsa,6,2017
9,2017-10-21,E Carolina,BYU,16,2017
9,2017-10-21,Florida Atlantic,N Texas,38,2017
9,2017-10-21,Fresno St,San Diego St,24,2017
9,2017-10-21,Georgia Tech,Wake Forest,14,2017
9,2017-10-21,Iowa St,Texas Tech,18,2017
9,2017-10-21,LSU,Mississippi,16,2017
9,2017-10-21,Louisville,Florida St,3,2017
9,2017-10-21,UMass,Georgia So,35,2017
9,2017-10-21,Miami,Syracuse,8,2017
9,2017-10-21,Miami OH,Buffalo,10,2017
9,2017-10-21,Michigan St,Indiana,8,2017
9,2017-10-21,Minnesota,Illinois,7,2017
9,2017-10-21,Mississippi St,Kentucky,38,2017
9,2017-10-21,Missouri,Idaho,47,2017
9,2017-10-21,Monmouth,Liberty,17,2017
9,2017-10-21,N Illinois,Bowling Green,31,2017
9,2017-10-21,Northwestern,Iowa,7,2017
9,2017-10-21,Notre Dame,USC,35,2017
9,2017-10-21,Ohio,Kent St,45,2017
9,2017-10-21,Oklahoma,Kansas St,7,2017
9,2017-10-21,Oklahoma St,Texas,3,2017
9,2017-10-21,Penn St,Michigan,29,2017
9,2017-10-21,Pittsburgh,Duke,7,2017
9,2017-10-21,Rutgers,Purdue,2,2017
9,2017-10-21,S Alabama,UL Monroe,10,2017
9,2017-10-21,S Florida,Tulane,6,2017
9,2017-10-21,SMU,Cincinnati,3,2017
9,2017-10-21,Southern Miss,Louisiana Tech,7,2017
9,2017-10-21,TCU,Kansas,43,2017
9,2017-10-21,UTSA,Rice,13,2017
9,2017-10-21,Toledo,Akron,27,2017
9,2017-10-21,Troy,Georgia St,24,2017
9,2017-10-21,UCLA,Oregon,17,2017
9,2017-10-21,Utah St,UNLV,24,2017
9,2017-10-21,Virginia Tech,North Carolina,52,2017
9,2017-10-21,Washington St,Colorado,28,2017
9,2017-10-21,West Virginia,Baylor,2,2017
9,2017-10-21,W Michigan,E Michigan,3,2017
9,2017-10-21,Wisconsin,Maryland,25,2017
10,2017-10-26,Georgia St,S Alabama,8,2017
10,2017-10-26,N Illinois,E Michigan,3,2017
10,2017-10-26,Stanford,Oregon St,1,2017
10,2017-10-26,Toledo,Ball St,41,2017
10,2017-10-27,Boston College,Florida St,32,2017
10,2017-10-27,Memphis,Tulane,30,2017
10,2017-10-27,SMU,Tulsa,4,2017
10,2017-10-28,Air Force,Colorado St,17,2017
10,2017-10-28,Akron,Buffalo,1,2017
10,2017-10-28,UAB,Southern Miss,18,2017
10,2017-10-28,Arizona,Washington St,21,2017
10,2017-10-28,Arkansas,Mississippi,1,2017
10,2017-10-28,Arkansas St,New Mexico St,16,2017
10,2017-10-28,Boise St,Utah St,27,2017
10,2017-10-28,BYU,San Jose St,21,2017
10,2017-10-28,UCF,Austin Peay,40,2017
10,2017-10-28,Clemson,Georgia Tech,14,2017
10,2017-10-28,Colorado,California,16,2017
10,2017-10-28,Florida Atlantic,W Kentucky,14,2017
10,2017-10-28,Florida Intl,Marshall,11,2017
10,2017-10-28,Georgia,Florida,35,2017
10,2017-10-28,Houston,S Florida,4,2017
10,2017-10-28,Idaho,UL Monroe,8,2017
10,2017-10-28,Iowa,Minnesota,7,2017
10,2017-10-28,Iowa St,TCU,7,2017
10,2017-10-28,Kansas St,Kansas,10,2017
10,2017-10-28,Kentucky,Tennessee,3,2017
10,2017-10-28,Liberty,Gardner-Webb,16,2017
10,2017-10-28,Louisiana Tech,Rice,14,2017
10,2017-10-28,Maryland,Indiana,3,2017
10,2017-10-28,UMass,App State,3,2017
10,2017-10-28,Miami,North Carolina,5,2017
10,2017-10-28,Michigan,Rutgers,21,2017
10,2017-10-28,Mississippi St,Texas A&M,21,2017
10,2017-10-28,Missouri,UConn,40,2017
10,2017-10-28,Nebraska,Purdue,1,2017
10,2017-10-28,UNLV,Fresno St,10,2017
10,2017-10-28,N Texas,Old Dominion,7,2017
10,2017-10-28,Northwestern,Michigan St,8,2017
10,2017-10-28,Notre Dame,NC State,21,2017
10,2017-10-28,Ohio St,Penn St,1,2017
10,2017-10-28,Oklahoma,Texas Tech,22,2017
10,2017-10-28,Oklahoma St,West Virginia,11,2017
10,2017-10-28,Oregon,Utah,21,2017
10,2017-10-28,Pittsburgh,Virginia,17,2017
10,2017-10-28,San Diego St,Hawai'i,21,2017
10,2017-10-28,South Carolina,Vanderbilt,7,2017
10,2017-10-28,USC,Arizona St,31,2017
10,2017-10-28,Texas,Baylor,31,2017
10,2017-10-28,Texas St,Coastal Car,20,2017
10,2017-10-28,UTSA,UTEP,17,2017
10,2017-10-28,Troy,Georgia So,22,2017
10,2017-10-28,Virginia Tech,Duke,21,2017
10,2017-10-28,Wake Forest,Louisville,10,2017
10,2017-10-28,Washington,UCLA,21,2017
10,2017-10-28,Wisconsin,Illinois,14,2017
10,2017-10-28,Wyoming,New Mexico,39,2017
11,2017-10-31,Bowling Green,Kent St,28,2017
11,2017-10-31,Ohio,Miami OH,17,2017
11,2017-11-01,C Michigan,W Michigan,7,2017
11,2017-11-02,E Michigan,Ball St,42,2017
11,2017-11-02,Temple,Navy,8,2017
11,2017-11-02,Toledo,N Illinois,10,2017
11,2017-11-02,Troy,Idaho,3,2017
11,2017-11-03,Florida Atlantic,Marshall,5,2017
11,2017-11-03,Memphis,Tulsa,27,2017
11,2017-11-03,Utah,UCLA,31,2017
11,2017-11-04,Alabama,LSU,14,2017
11,2017-11-04,UAB,Rice,31,2017
11,2017-11-04,Arizona St,Colorado,11,2017
11,2017-11-04,Arkansas,Coastal Car,1,2017
11,2017-11-04,Army,Air Force,21,2017
11,2017-11-04,Auburn,Texas A&M,15,2017
11,2017-11-04,Baylor,Kansas,29,2017
11,2017-11-04,Boise St,Nevada,27,2017
11,2017-11-04,California,Oregon St,14,2017
11,2017-11-04,UCF,SMU,7,2017
11,2017-11-04,Cincinnati,Tulane,1,2017
11,2017-11-04,Clemson,NC State,7,2017
11,2017-11-04,Florida Intl,UTSA,7,2017
11,2017-11-04,Florida St,Syracuse,3,2017
11,2017-11-04,Fresno St,BYU,7,2017
11,2017-11-04,Georgia,South Carolina,14,2017
11,2017-11-04,Georgia St,Georgia So,4,2017
11,2017-11-04,Houston,E Carolina,25,2017
11,2017-11-04,Iowa,Ohio St,31,2017
11,2017-11-04,Kansas St,Texas Tech,7,2017
11,2017-11-04,Liberty,Duquesne,3,2017
11,2017-11-04,Louisiana,S Alabama,5,2017
11,2017-11-04,UL Monroe,App State,7,2017
11,2017-11-04,Miami,Virginia Tech,18,2017
11,2017-11-04,Michigan,Minnesota,23,2017
11,2017-11-04,Michigan St,Penn St,3,2017
11,2017-11-04,Middle Tenn,UTEP,27,2017
11,2017-11-04,Mississippi,Kentucky,3,2017
11,2017-11-04,Mississippi St,UMass,11,2017
11,2017-11-04,Missouri,Florida,29,2017
11,2017-11-04,UNLV,Hawai'i,8,2017
11,2017-11-04,New Mexico St,Texas St,10,2017
11,2017-11-04,N Texas,Louisiana Tech,1,2017
11,2017-11-04,Northwestern,Nebraska,7,2017
11,2017-11-04,Notre Dame,Wake Forest,11,2017
11,2017-11-04,Oklahoma,Oklahoma St,10,2017
11,2017-11-04,Old Dominion,Charlotte,6,2017
11,2017-11-04,Purdue,Illinois,19,2017
11,2017-11-04,Rutgers,Maryland,7,2017
11,2017-11-04,San Diego St,San Jose St,45,2017
11,2017-11-04,S Florida,UConn,17,2017
11,2017-11-04,USC,Arizona,14,2017
11,2017-11-04,Tennessee,Southern Miss,14,2017
11,2017-11-04,TCU,Texas,17,2017
11,2017-11-04,Utah St,New Mexico,14,2017
11,2017-11-04,Vanderbilt,W Kentucky,14,2017
11,2017-11-04,Virginia,Georgia Tech,4,2017
11,2017-11-04,Washington,Oregon,35,2017
11,2017-11-04,Washington St,Stanford,3,2017
11,2017-11-04,West Virginia,Iowa St,4,2017
11,2017-11-04,Wisconsin,Indiana,28,2017
11,2017-11-04,Wyoming,Colorado St,3,2017
12,2017-11-07,Buffalo,Bowling Green,10,2017
12,2017-11-07,Miami OH,Akron,10,2017
12,2017-11-08,C Michigan,E Michigan,12,2017
12,2017-11-08,Ohio,Toledo,28,2017
12,2017-11-08,W Michigan,Kent St,28,2017
12,2017-11-09,App State,Georgia So,21,2017
12,2017-11-09,North Carolina,Pittsburgh,3,2017
12,2017-11-09,N Illinois,Ball St,46,2017
12,2017-11-10,BYU,UNLV,10,2017
12,2017-11-10,Stanford,Washington,8,2017
12,2017-11-10,Temple,Cincinnati,11,2017
12,2017-11-11,Alabama,Mississippi St,7,2017
12,2017-11-11,UAB,UTSA,5,2017
12,2017-11-11,Arizona,Oregon St,21,2017
